"","Rk","Team","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"11",11,"Los Angeles Clippers",74,241,40.6,90.4,0.449,11.8,34.1,0.345,28.8,56.2,0.513,15.1,19.3,0.783,11.9,35.4,47.3,24.1,7.7,4.1,13.6,18.5,108.1
"12",12,"Denver Nuggets",73,241.4,40.6,87.1,0.466,11.7,34.3,0.341,28.9,52.8,0.548,16,21.3,0.751,9.8,33,42.8,24.9,7.9,4.9,12.9,19.7,109
"13",13,"Memphis Grizzlies",72,241,40.1,88.6,0.452,12.2,34.7,0.352,27.8,53.9,0.516,17,22,0.77,10.1,33,43.1,25.2,7.2,6.2,15,19.7,109.3
"14",14,"New Orleans Pelicans",72,241,40,85.8,0.466,12.8,35.8,0.359,27.2,50.1,0.543,17,21.7,0.784,9.4,32.8,42.1,24.3,7.5,4.9,13.9,20.3,109.9
"15",15,"Oklahoma City Thunder",72,241.4,41.2,90.4,0.455,13.6,38.6,0.353,27.6,51.8,0.532,15,19.7,0.764,11.2,37.6,48.8,25.9,8.4,6,13.4,17.8,111
"16",16,"Milwaukee Bucks",72,240.7,40.9,90.5,0.452,14.3,40.6,0.352,26.6,49.8,0.534,15,20.1,0.747,10.1,34.3,44.3,25.4,7.3,4.3,13.1,19.6,111.1
"17",17,"Chicago Bulls",72,240.3,41.3,87.7,0.47,11.5,31.8,0.364,29.7,55.9,0.531,17.2,21.6,0.795,9.4,34.1,43.5,24.8,7.1,5,13.3,17.8,111.2
"18",18,"Washington Wizards",71,242.1,41.1,88.9,0.462,11.2,31.3,0.358,29.9,57.6,0.519,18.2,22.6,0.805,10.6,34.1,44.7,23.5,7.2,4.3,11.9,20.2,111.6
"19",19,"Orlando Magic",73,241,40.7,89,0.457,13.1,35.9,0.364,27.6,53.1,0.52,17.4,22.6,0.77,10.4,36.5,46.9,24.7,8,5.2,13.3,18.7,111.8
"20",20,"Brooklyn Nets",72,240.7,40.8,90,0.453,12.3,36.1,0.342,28.4,53.9,0.527,17.9,22.5,0.797,11.1,33,44.1,24,7.8,5,13.3,19.6,111.8
"21",21,"Minnesota Timberwolves",73,241.4,39.5,87.1,0.453,13.1,37.8,0.346,26.5,49.4,0.536,19.9,25.5,0.781,11.1,34.9,46,25.8,7.3,4.9,16.4,20.8,112
"22",22,"Atlanta Hawks",72,240.3,41.9,89,0.471,12.8,35.1,0.364,29.1,53.8,0.54,15.6,19.6,0.795,10.2,33.6,43.8,25.5,7.2,4.6,12.6,20.4,112.1
"23",23,"Detroit Pistons",72,241.4,40.7,86.1,0.473,11.9,32.4,0.366,28.8,53.7,0.537,19.3,25,0.77,10.4,35.8,46.3,25.2,7.4,5.1,14.6,20,112.5
"24",24,"Indiana Pacers",72,242.8,41.8,88.2,0.474,11.6,32,0.362,30.2,56.2,0.538,18.1,22.7,0.795,10.2,33,43.2,24.1,8,5,12.9,19.4,113.2
"25",25,"San Antonio Spurs",72,241.7,42.9,91.3,0.47,11.8,33,0.359,31.1,58.3,0.533,16,20.8,0.766,11.4,35.7,47.1,23.9,7.4,5,13.9,18.7,113.6
"26",26,"Los Angeles Lakers",72,243.8,42.1,90.5,0.465,12.6,35.9,0.351,29.5,54.6,0.54,17.3,23.3,0.742,11.3,35.8,47.1,25.9,8.4,4.2,14.4,20,114.1
"27",27,"Portland Trail Blazers",71,240.4,40.9,86.1,0.475,13.6,37,0.369,27.3,49.1,0.555,18.7,24,0.778,9.4,34.9,44.4,26.5,7.8,4.9,13.7,19.9,114.2
"28",28,"Charlotte Hornets",72,242.8,41.9,90.4,0.463,13.8,38.7,0.357,28,51.7,0.542,17,22.2,0.765,11.5,36.1,47.6,26.2,7.5,4.7,15.2,19.9,114.6
"29",29,"Sacramento Kings",73,241.4,43.4,90.3,0.481,12.7,34.5,0.368,30.8,55.9,0.55,16.3,21,0.775,10.3,35.2,45.5,25,8.1,4.9,13.4,19.9,115.9
"30",30,"Houston Rockets",72,241,43.4,90,0.483,13,36.7,0.355,30.4,53.3,0.571,18.2,23.4,0.78,11,34.8,45.7,25.7,9.5,5.8,14,22.2,118.2
"31",NA,"League Average",72,241.4,40.4,88.1,0.459,12.4,35.2,0.352,28.1,53,0.53,16.8,21.7,0.773,10.4,34.3,44.6,24.4,7.6,4.8,13.8,19.6,110.1
